id,description
153644,"Vuelos internacionales: Confiep sugiere evaluar con “criterios técnicos” requisito de pruebas moleculares-El 5 de octubre regresan los vuelos internacionales, y uno de los requisitos para viajar es acreditar una prueba molecular negativa de COVID-19. La Confiep sugiere considerar este criterio."
958356,"ComexPerú: productos del sector pesquero, agrícola y químico inorgánico serán los más beneficiados con TLC con India-Un Tratado de Libre Comercio (TLC) entre el Perú la India dinamizará las exportaciones locales e incrementará la productividad del país. Además, impulsará en gran medida los sectores pesquero, agrícola y químico inorgánico, señaló este lunes la Sociedad de Comercio Exterior del Perú (ComexPerú)."
215880,"Compromisos de inversión en terminales portuarios ascienden a US$5.804 millones-Los compromisos de inversión en el Perú en la cadena logística del comercio exterior peruano ascienden actualmente a casi US$ 5,804 millones, básicamente en el desarrollo de terminales portuarios, informó la Asociación Marítima del Perú (Asmarpe)."
349397,"BVL se recupera gracias al precio de los metales, pero contexto político representa un riesgo-Especialistas Jorge Ramos de ASAB y Jorge Guillén de ESAN coinciden en una recuperación del mercado bursátil limeño en función al alza del oro y cobre"
656779,"Opecu: Petro-Perú y Repsol bajaron precios de combustibles hasta 2,6% por galón-El Organismo Peruano de Consumidores y Usuarios (Opecu) alertó que las petroleras Petroperú y Repsol emitieron nuevas listas de precios de combustibles el viernes 25 de setiembre de 2020, con bajas de gasoholes y gasolinas hasta 2.6% por galón, incluido impuestos, diésel B5 S50UV y B5S50 en S/ 0.22 y petróleos industriales en S/ 0.15 por galón."
616969,"Deportes en la fase 4: Reflexiones desde una nueva línea de partida-Deportistas y gerentes evalúan esta industria en el Perú a pocos días del inicio de la Fase 4, en la que no todos están incluidos"
930903,"Reactivación verde: oportunidad para crecer mejor, por Elza Galarza-“Se debería favorecer el transporte limpio, la electromovilidad, la economía circular, es decir, el reuso, reaprovechamiento y reciclaje de bienes, y las energías renovables”, comenta la directora de la escuela de gestión pública de la Universidad del Pacífico."
870011,"Probabilidad de contraer COVID-19 en vuelos es de menos del 1%-Los Centros para el Control y Prevención de Enfermedades (CDC, por sus siglas en inglés) ha publicado datos preliminares, que muestra que 11.000 personas en EE.UU. han estado potencialmente expuestas al virus en los vuelos"
763598,"Moody’s baja a “negativa” su perspectiva para el sistema bancario peruano-Moody’s Local rebajó la perspectiva para el sistema bancario peruano desde Estable a Negativa frente a la recesión económica, aumento del desempleo y menor confianza del empresariado."
137525,"Ancianos y niños deberían poder asistir a centros comerciales y restaurantes, según Miguel Vega Alvear-Miguel Vega Alvear, representante de las empresas en la Comisión para la Reanudación de las Actividades Económicas, consideró no debería haber limitantes de edad para salir a la calle."
252357,"AETAI prevé que vuelos internacionales operarán al 50% de su capacidad en primer semestre del 2021-La Asociación de Empresas de Transporte Aéreo Internacional (AETAI) proyectó que al primer semsetre de 2021 los vuelos internacionales en el país operen al 50% de su capacidad."
796076,"Mincetur publicó lineamientos sanitarios para destinos turísticos y protocolo para abrir salas de juego-El Ministerio de Comercio Exterior y Turismo (Mincetur) publicó este lunes los “Lineamientos sanitarios ante el COVID-19 para destinos turísticos” y el “Protocolo Sanitario Sectorial ante el COVID-19 para salas de juego”."
230152,"El COVID-19 y las brechas de género: ¿Por qué es clave medir y considerar las labores de cuidado? | INFORME-Muchas mujeres han asumido más responsabilidades de cuidado que se suman a su actividad laboral, y que las afectan de forma diferenciada. Las horas de trabajo no remunerado han aumentado tanto para hombres como para mujeres, pero ellas siguen asumiendo una mayor carga. Ello puede impactar en cómo se mide su desempeño en el trabajo."
404275,"Pasaje, plata, shopping y paseos-“El Ejecutivo decidió por fin que las personas están listas para hacer natación en una piscina pública (pero solo si es al aire libre y con un aforo de 50%)”"
199716,"MEF amplió hasta fin de año fecha límite para aplazar o fraccionar deudas con Sunat-El Ministerio de Economía y Finanzas (MEF) emitió un Decreto Supremo que amplía hasta fin de año el plazo para que los contribuyentes que disminuyeron sus ingresos por el impacto de la pandemia del COVID-19 puedan solicitar el aplazamiento o el fraccionamiento de sus deudas tributarias con Superintendencia Nacional de Aduanas y de Administración Tributaria (Sunat)."
329878,"Juan Stoessel, CEO de Casa Andina: “Hoy la situación es catastrófica para el sector turismo” | ENTREVISTA-Con seis meses sin operar, esta industria pasa por el peor año de su historia y requiere mucho más que los vuelos internacionales, apunta Juan Stoessel, CEO  de Casa Andina | Turismo | Reactivación económica |  Fase 4 | Coronavirus en Perú."
937325,"Marsh-Rehder: “Necesitamos contar con una estructura de protección a prueba de balas contra las pandemias”-El CEO de la compañía, Juan Carlos Rizo Patrón, propone una alianza público-privada para encontrar una solución que permita asegurar al Perú contra las pandemias. Precisa que el bróker está en busca de nuevas oportunidades de compra."
411920,"Fase 4: Confiep prevé que economía se reactive al 86%-La presidenta de la Confiep, María Isabel León, estimó que la fase 4 de la reanudación de actividades reactivaría el 86% de la economía peruana."
610720,"Cobre avanza; panorama a largo plazo y mayores existencias limitan alzas-Los precios del cobre se estabilizaban el lunes porque las expectativas de una demanda sólida de China respaldaban la confianza de los inversores, pero las dudas sobre las perspectivas a largo plazo y un salto en los inventarios de la Bolsa de Metales de Londres (LME) limitaban los avances del metal."
137505,"El aumento de aforo al 50% “no significa un gran cambio”, afirma gremio de restaurantes-El incremento del aforo permitido para los restaurantes, desde 40% a 50%, no es un gran beneficio para el rubro, según la asociación de restaurantes Puca."
913828,"Oro cae ante avance de bolsas y a la espera del debate entre Trump y Biden-El precio del oro caía el lunes, ya que datos económicos chinos positivos alentaban el apetito por el riesgo, reduciendo el atractivo del lingote antes del primer debate electoral entre el presidente de Estados Unidos, Donald Trump, y su rival demócrata Joe Biden."
956022,"ONP: afiliados que “retiren” aportes dejarían de percibir S/ 200.000 en pensión y cobertura de salud-El jefe de la Oficina de Normalización Previsional (ONP), Victorhugo Montoya, advirtió que el proyecto de “retiro” de los aportes a la ONP perjudicaría a los afiliados."
786535,"IPE: 18 de las 24 regiones del país han caído en recesión debido a la pandemia-Durante la crisis originada por el COVID-19, la atención se ha centrado en el desempeño de la economía a nivel nacional, la cual cayó 30,2% en el segundo trimestre del 2020, respecto al mismo período del año anterior, una de las contracciones más fuertes en el mundo. No obstante, el análisis agregado esconde importantes las diferencias regionales."
932456,"Elmer Cuba: “El próximo gobierno no tendrá ni un sol para aumentar sueldos o mejorar salud y educación”-El panorama que enfrenta el país en el segundo trimestre de 2021, en plena campaña electoral, no es auspicioso. Cuba prevé una caída de 8% durante los meses de campaña electoral, con un país sumido en la pobreza, el desempleo, con salarios bajos y una fuerte sensación de estancamiento."
12678,"Emprendimiento peruano ofrece convertir las cenizas de tu mascota en un árbol-"
128221,"ADEX advierte que precio de la tara habría subido 55% por“especulación”-La Asociación de Exportadores (ADEX) advirtió que una “especulación” de la tara en vaina ha originado un incremento en su precio, lo cual ha afectado los despachos al exterior."
301260,"Empresas: el 80% de los CEO en el mundo cree que la crisis ha acelerado la digitalización-La pandemia ha acelerado la transformación de su modelo operativo, según el 80% de los directores ejecutivos de empresas alrededor del mundo. Los encuestados respondieron al informe “CEO Outlook 2020: COVID-19” de la consultora KPMG, citado por la agencia EFE."
522288,"La vertiginosa caída de las tablets: de rival de las PCs a solo un dispositivo más-A lo largo de la última década, la industria tecnológica ha visto como un producto que nació con la promesa de reemplazar a la PC subió como espuma y cayó vertiginosamente cuando el consumidor determinó que solo era un dispositivo más"
835556,"DolarToday Venezuela: ¿Cuál es el precio del dólar?, hoy domingo 27 de setiembre de 2020-DolarToday | El precio del dólar en Venezuela operaba al alza este viernes 25 de septiembre, mientras el país sudamericano superó los 70.000 contagios y llega a 581 muertes por COVID-19."
587634,"Dólar en Perú: tipo de cambio cerró ligeramente a la baja pero sigue en su nivel más alto en 18 años-El tipo de cambio cerró a la baja este viernes 25 de setiembre, en una jornada en que el dólar extendía sus ganancias a nivel global y se encaminaba a su mejor semana desde principios de abril."
671913,"Alza del precio del algodón genera sobrecostos en empresas locales de lencería-"
546061,"Vuelos internacionales se reanudan en octubre: cuáles serán las primeras rutas y qué protocolos se seguirán-El presidente Martín Vizcarra confirmó que, desde el 5 de octubre, el Perú volverá a abrir sus fronteras. ¿Cómo seran los vuelos internacionales en la Fase 4? Conversamos con los CEO de Latam, Viva Air y Sky al respecto. | Coronavirus en Perú |  Cuarentena | Viajes | Pruebas rápidas."
719474,"La inclusión financiera necesita más que educación, por Andrea Stiglich-“Si partimos de comprender las necesidades de las personas excluidas, podemos diseñar servicios que les faciliten tomar mejores decisiones”, afirma la líder de la Tribu de Inclusión Financiera de Yape"
794007,"Cocinemos juntos una salida a la crisis, por Mitsuharu Tsumura-“La gastronomía no comienza y termina en la mesa de un restaurante”, señala el reconocido chef del restaurante Maido"
411407,"Sector turismo: empresarios proyectan recaudar entre US$ 1.500 y US$ 2.000 millones este año-Conseguir ese objetivo no será nada fácil. Para lograrlo, entidades como el Mincetur y Prom-Perú, de la mano con el sector privado, llevarán adelante una batería de campañas de promoción de nuestros destinos. Vale resaltar que este monto apenas será el 15% de lo obtenido en el 2019"
